timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
27840000,27779636,197388,0.0030413736,-0.30188826,0.37054124,0
27852000,27852000,197388,0.0033342342,-0.30090675,0.37697026,0
27984000,27922909,197388,0.005377658,-0.30085772,0.37478244,0
27996000,27996000,197388,-0.0070147607,-0.29949048,0.37788412,0
28128000,28067272,197388,0.005607032,-0.2966625,0.37736395,0
28140000,28140000,197388,0.010829168,-0.2918822,0.37970334,0
28272000,28212000,197388,0.0073972815,-0.29230163,0.38221014,0
28284000,28284000,197388,0.0055530122,-0.28978118,0.37983042,0
28416000,28356000,197388,0.007743261,-0.2862787,0.38478556,0
28428000,28428000,197388,0.008165891,-0.28343317,0.38426536,0
28560000,28499636,197388,0.007158388,-0.27869773,0.3925118,0
28572000,28572000,197388,0.015889011,-0.2725929,0.39695686,0
28704000,28643272,197388,0.008522477,-0.2704245,0.398254,0
28716000,28716000,197388,0.012035506,-0.26397407,0.4011266,0
28848000,28787272,197388,0.010331973,-0.2588754,0.4038923,0
28860000,28860000,197388,0.013171991,-0.2480189,0.40602732,0
28992000,28931636,197388,0.011470382,-0.24690408,0.41072053,0
29000000,29000000,197388,0.010461678,-0.24060187,0.41487962,0
29120000,29069200,197388,0.010812893,-0.23549724,0.4201413,0
29148000,29140000,197388,0.0067577315,-0.22400945,0.42088825,0
29256000,29207111,197388,0.010756108,-0.22111534,0.42622396,0
29292000,29278666,197388,0.011123035,-0.21128127,0.43017322,0
29388000,29345500,197388,0.011634218,-0.20587415,0.43368423,0
29436000,29418000,197388,0.00899026,-0.2011424,0.43822,0
29528000,29488500,197388,0.010274516,-0.19450358,0.44014543,0
29568000,29556000,197388,0.0109406365,-0.18736619,0.4445396,0
29676000,29628000,197388,0.011172448,-0.18034942,0.4462091,0
29708000,29697333,197388,0.009760566,-0.17864536,0.44699484,0
29808000,29766000,197388,0.01331944,-0.16995554,0.4481973,0
29856000,29837000,197388,0.0095848255,-0.16456743,0.45227498,0
29952000,29908500,197388,0.013211139,-0.1567068,0.45708796,0
30000000,29981000,197388,0.011380527,-0.15143435,0.45459384,0
30096000,30053500,197388,0.013613762,-0.14628714,0.4575615,0
30140000,30125000,197388,0.012003231,-0.14037892,0.46077728,0
30236000,30197000,197388,0.014607901,-0.13939446,0.45816207,0
30288000,30269000,197388,0.011257216,-0.13400517,0.46458608,0
30384000,30341500,197388,0.0122179305,-0.13022724,0.46159735,0
30432000,30414000,197388,0.011490951,-0.12878866,0.46267304,0
30528000,30485000,197388,0.011669216,-0.12658101,0.46473336,0
30564000,30552000,197388,0.012691874,-0.12101206,0.46562442,0
30668000,30622222,197388,0.011026077,-0.117303826,0.4663425,0
30708000,30694666,197388,0.010978828,-0.12071228,0.46483737,0
30816000,30767111,197388,0.012478694,-0.11762169,0.46579897,0
30840000,30834000,197388,0.020687003,-0.11838745,0.47013155,0
30960000,30904800,197388,0.010929137,-0.118580595,0.46416274,0
30984000,30976000,197388,0.00683262,-0.12097035,0.4668817,0
31092000,31044000,197388,0.009783557,-0.12210977,0.46599907,0
31128000,31114666,197388,0.010412759,-0.12196596,0.46576962,0
31224000,31181500,197388,0.0069843964,-0.12616575,0.463889,0
31272000,31254000,197388,0.011427281,-0.12767623,0.46521416,0
31368000,31325000,197388,0.0065464964,-0.13039029,0.46137786,0
31404000,31392000,197388,0.0035500638,-0.13188657,0.45860618,0
31512000,31463555,197388,0.0038303891,-0.13738449,0.45999682,0
31548000,31536000,197388,0.0053767785,-0.14101389,0.45883363,0
31656000,31607111,197388,0.005599396,-0.14812225,0.45727074,0
31680000,31674000,197388,0.0047700433,-0.14873639,0.45603245,0
31796000,31744800,197388,0.003988542,-0.15576696,0.45436713,0
31812000,31812000,197388,0.004082057,-0.16457872,0.45850274,0
31944000,31882909,197388,0.0037888016,-0.1681987,0.44858748,0
